Diet_type,Cuisine_type,Protein(g),Carbs(g),Fat(g),Cluster
american,american,6.780000000000001,139.45,2.4599999999999937,0
american,mediterranean,186.54,751.8699999999999,133.44,7
american,world,0.20000000000000284,23.49000000000001,0.030000000000001137,2
american,french,0.06999999999999318,20.97,0.09000000000000341,3
american,american,63.54,115.83,103.45,0
american,mediterranean,9.0,73.4,21.629999999999995,1
american,french,151.62,239.33,238.3,3
american,french,10.030000000000001,289.77,2.6899999999999977,3
american,world,0.1599999999999966,27.620000000000005,0.21999999999999886,2
american,world,0.20000000000000284,11.969999999999999,0.15000000000000568,2
american,american,2.4399999999999977,53.64,14.150000000000006,0
american,world,0.1599999999999966,10.710000000000008,0.12000000000000455,2
american,japanese,34.33,5.6200000000000045,114.35,3
american,world,0.09000000000000341,7.860000000000014,0.0799999999999983,2
american,mediterranean,33.91,71.29,28.060000000000002,1
american,world,0.030000000000001137,10.159999999999997,0.09000000000000341,2
american,mediterranean,0.5100000000000051,125.75,0.0799999999999983,1
american,world,1.4699999999999989,30.72,0.980000000000004,2
american,american,76.33,208.33,86.88,0
american,american,4.180000000000007,18.97,118.42,0
american,french,0.12000000000000455,2.7299999999999898,0.06999999999999318,3
american,british,14.879999999999995,128.37,58.96,0
american,american,121.62,68.3,200.02,0
american,world,0.4399999999999977,28.439999999999998,0.12999999999999545,2
american,world,0.01999999999999602,0.7700000000000102,0.0,2
american,french,1.1500000000000057,29.18000000000002,109.03,3
american,italian,66.49,6.439999999999998,94.97,3
american,american,32.71,273.54,74.46,0
american,mediterranean,77.6,110.33,539.65,7
american,world,0.10999999999999943,19.00999999999999,0.10999999999999943,2
american,mediterranean,94.87,128.8,271.76,1
american,american,2.1099999999999994,65.66,184.19,0
american,american,119.55,29.61,79.74,0
american,world,4.3700000000000045,172.29,1.9099999999999966,2
american,mediterranean,1.7099999999999937,17.710000000000008,4.950000000000003,1
american,british,0.8499999999999943,51.97999999999999,0.1599999999999966,0
american,american,204.63,110.44,235.8,0
american,world,0.269999999999996,6.3300000000000125,0.12999999999999545,2
american,mediterranean,73.13,183.21,155.98,1
american,american,9.069999999999993,34.05,7.900000000000006,0
american,world,54.72,167.63,145.07,2
american,world,0.23999999999999488,3.6599999999999966,0.04000000000000625,2
american,world,1.5,27.77000000000001,6.769999999999996,2
american,american,0.04000000000000625,7.97999999999999,0.060000000000002274,0
american,french,25.570000000000007,407.29,44.010000000000005,3
american,italian,66.49,63.92,28.47,3
american,mexican,16.659999999999997,4.349999999999994,28.340000000000003,1
american,american,12.370000000000005,212.76,46.58,0
american,american,0.6299999999999955,19.310000000000002,0.23000000000000398,0
american,south american,14.489999999999995,148.93,64.02,2
american,middle eastern,24.10000000000001,79.63,7.400000000000006,1
american,world,1.980000000000004,59.78999999999999,0.1700000000000017,2
american,american,246.33,20.329999999999984,41.760000000000005,0
american,japanese,24.34000000000001,155.96,40.16,3
american,american,55.18000000000001,133.72,74.68,0
american,american,2.5999999999999943,99.34,72.74,0
american,american,0.030000000000001137,9.599999999999994,0.010000000000005116,0
american,world,0.5100000000000051,13.620000000000005,0.1700000000000017,2
american,american,1.2399999999999949,33.92,18.730000000000004,0
american,american,30.83,246.37,44.16,0
american,world,0.23999999999999488,13.0,0.06999999999999318,2
american,world,2.25,23.819999999999993,0.4399999999999977,2
american,american,150.43,219.51,51.60000000000001,0
american,mediterranean,70.88,48.99000000000002,44.47,1
american,american,12.829999999999998,6.310000000000002,115.22,0
american,mediterranean,3.549999999999997,24.14,1.2199999999999989,1
american,american,20.250000000000007,380.96,60.85,0
american,american,9.549999999999997,140.8,65.44,0
american,chinese,142.59,58.68999999999998,299.67,3
american,world,0.12000000000000455,12.360000000000014,0.01999999999999602,2
american,world,0.39000000000000057,68.49,0.2600000000000051,2
american,world,0.23000000000000398,6.240000000000009,0.04999999999999716,2
american,italian,24.700000000000003,75.98,60.12,3
american,american,277.57000000000005,200.76,152.65,0
american,mediterranean,0.37000000000000455,29.09999999999998,0.09000000000000341,1
american,american,78.91,255.43,140.81,0
american,italian,43.62,36.3,32.35000000000001,3
american,italian,66.49,6.439999999999998,94.97,3
american,american,128.05,3.7700000000000102,28.700000000000003,0
american,american,278.30000000000007,196.48,308.54,0
american,american,0.04999999999999716,9.900000000000006,0.09000000000000341,0
american,world,0.18000000000000682,6.590000000000003,0.14000000000000057,2
american,middle eastern,15.829999999999998,20.590000000000003,77.1,1
american,chinese,161.83,242.99,106.94,3
american,american,95.87,209.19,135.19,0
american,american,12.200000000000003,77.48,0.010000000000005116,0
american,french,111.8,686.8299999999999,435.71,3
american,american,116.64,210.6,190.5,0
american,chinese,13.099999999999994,24.58999999999999,32.709999999999994,3
american,world,0.09000000000000341,1.8199999999999932,0.01999999999999602,2
american,italian,89.49,310.5,73.18,3
american,american,284.20000000000005,357.5799999999999,170.08,0
american,world,0.10999999999999943,12.0,0.10999999999999943,2
american,american,0.45999999999999375,19.590000000000003,1.7900000000000063,0
american,world,0.23000000000000398,16.039999999999992,0.010000000000005116,2
american,mexican,76.49,84.83,274.91,1
american,mediterranean,0.01999999999999602,2.8600000000000136,0.01999999999999602,1
american,american,11.539999999999992,161.96,59.71,0
american,middle eastern,95.89,27.689999999999998,31.840000000000003,1
american,world,0.18999999999999773,11.129999999999995,0.04000000000000625,2
american,american,56.71,299.68,69.76,0
american,nordic,27.340000000000003,38.86,21.629999999999995,2
american,british,44.0,326.99,49.53,0
american,world,0.12999999999999545,32.69,0.15000000000000568,2
american,american,0.04999999999999716,20.110000000000014,0.15000000000000568,0
american,italian,24.199999999999996,33.28,15.959999999999994,3
american,world,1.3299999999999983,57.28,0.5100000000000051,2
american,american,15.629999999999995,64.48,5.439999999999998,0
american,american,31.15,430.47,134.83,0
american,italian,69.02,95.75,58.41,3
american,world,0.1700000000000017,45.129999999999995,0.1700000000000017,2
american,french,246.41,13.900000000000006,55.01,3
american,mexican,3.8599999999999994,20.819999999999993,0.6700000000000017,1
american,american,7.290000000000006,47.47999999999999,14.409999999999997,0
american,world,0.2600000000000051,12.870000000000005,0.12000000000000455,2
american,french,6.540000000000006,27.629999999999995,9.579999999999998,3
american,american,108.97,0.8600000000000136,48.36,0
american,italian,66.49,6.439999999999998,94.97,3
american,world,0.5499999999999972,17.189999999999998,0.1700000000000017,2
american,world,0.5300000000000011,17.02000000000001,11.719999999999999,2
american,american,44.37,110.53,64.95,0
american,world,2.769999999999996,140.8,0.7399999999999949,2
american,world,0.12000000000000455,7.710000000000008,0.09999999999999432,2
american,world,0.3199999999999932,16.319999999999993,0.0799999999999983,2
american,american,206.36,76.37,38.81,0
american,american,32.85,132.06,45.75,0
american,american,10.810000000000002,56.53999999999999,3.6299999999999955,0
american,american,10.219999999999999,43.349999999999994,5.280000000000001,0
american,world,3.0,17.620000000000005,0.06999999999999318,2
american,french,246.71,16.47,55.440000000000005,3
american,american,26.43,77.92,209.71,0
american,american,240.63,181.67,134.31,0
american,world,3.0,18.129999999999995,0.060000000000002274,2
american,world,0.980000000000004,25.75999999999999,0.29000000000000625,2
american,world,0.480000000000004,18.370000000000005,0.20999999999999375,2
american,mediterranean,204.24,339.24,617.6300000000001,7
american,chinese,8.25,13.590000000000003,7.8700000000000045,3
american,world,1.4599999999999937,40.52000000000001,0.37000000000000455,2
american,middle eastern,34.49,205.58,30.03,1
american,mediterranean,90.81,12.419999999999987,229.51,1
american,french,0.6800000000000068,1.9799999999999898,14.590000000000003,3
american,world,0.6899999999999977,4.5,0.21999999999999886,2
american,french,52.16,163.36,53.35,3
american,world,0.23000000000000398,22.03,0.18000000000000682,2
american,french,76.67,195.98,76.25,3
american,south american,2.8599999999999994,20.039999999999992,4.109999999999999,2
american,american,88.25,29.18000000000002,97.16,0
american,world,1.3400000000000034,33.31999999999999,0.21999999999999886,2
american,mediterranean,13.700000000000003,46.89,12.950000000000003,1
american,south east asian,0.14000000000000057,3.1599999999999966,0.01999999999999602,2
american,american,28.979999999999997,93.73000000000002,10.659999999999997,0
american,mediterranean,103.2,8.169999999999987,21.790000000000006,1
american,american,18.700000000000003,8.47999999999999,23.379999999999995,0
american,american,38.06999999999999,117.44,13.400000000000006,0
american,italian,6.170000000000002,20.920000000000016,4.170000000000002,3
american,american,180.07999999999998,220.14,166.89,0
american,italian,98.55,134.91,37.38000000000001,3
american,world,0.9200000000000017,16.289999999999992,1.2399999999999949,2
american,chinese,138.91,86.9,83.5,3
american,british,38.24,293.61,29.810000000000002,0
american,world,0.3400000000000034,17.03,0.09000000000000341,2
american,world,0.3400000000000034,11.72999999999999,0.12000000000000455,2
american,world,0.09000000000000341,14.0,0.04000000000000625,2
american,british,91.7,481.48,182.6,0
american,world,0.06999999999999318,14.77000000000001,0.09000000000000341,2
american,mediterranean,95.87,106.94,184.28,1
american,american,80.66,199.24,697.65,4
american,american,72.47,293.63,202.57,0
american,mediterranean,4.239999999999995,15.490000000000009,0.5900000000000034,1
american,american,33.27000000000001,276.96,74.64,0
american,indian,0.7000000000000028,4.1699999999999875,178.24,3
american,world,0.12000000000000455,18.159999999999997,0.010000000000005116,2
american,world,0.04000000000000625,3.030000000000001,0.030000000000001137,2
american,mexican,47.6,34.91,18.33,1
american,american,0.7900000000000063,9.050000000000011,0.21999999999999886,0
american,french,12.560000000000002,30.230000000000018,20.620000000000005,3
american,french,24.82,163.56,66.47,3
american,world,5.700000000000003,12.430000000000007,79.33,2
american,italian,37.1,179.31,79.93,3
american,american,136.57,670.24,279.41,4
american,french,10.450000000000003,97.09,51.510000000000005,3
american,american,20.93999999999999,65.36,19.010000000000005,0
american,american,362.96,580.46,428.77,4
american,south american,49.39,374.13,20.78,2
american,american,31.570000000000007,95.83,112.34,0
american,south east asian,42.28,128.69,25.92,2
american,world,0.09999999999999432,18.789999999999992,0.060000000000002274,2
american,mediterranean,0.7199999999999989,2.1699999999999875,0.5999999999999943,1
american,american,8.650000000000006,7.069999999999993,341.31,0
american,world,0.01999999999999602,0.8600000000000136,0.0,2
american,french,78.0,157.1,73.96,3
american,american,20.42,63.28,44.17,0
american,french,55.77,186.45,49.84,3
american,american,11.230000000000004,93.43,14.700000000000003,0
american,italian,93.43,344.51,88.59,3
american,italian,268.39,213.68,246.96999999999997,3
american,world,0.20999999999999375,33.93000000000002,0.15000000000000568,2
american,world,0.0,10.47999999999999,0.0,2
american,british,49.03,116.12,148.69,0
american,american,10.319999999999993,10.650000000000006,9.370000000000005,0
american,world,1.4899999999999949,20.069999999999993,2.8700000000000045,2
american,american,11.219999999999999,20.00999999999999,23.659999999999997,0
american,south east asian,8.829999999999998,36.33,9.659999999999997,2
american,mediterranean,10.379999999999995,22.629999999999995,38.08,1
american,american,25.330000000000005,316.89,99.11,0
american,american,70.61,568.83,240.49,4
american,american,73.91,383.47,217.48,0
american,mediterranean,110.91,53.3,45.31,1
american,american,64.84,109.96,123.89,0
american,american,47.49,17.28,44.540000000000006,0
american,world,1.9300000000000068,258.75,0.7000000000000028,2
american,french,1.7199999999999989,22.069999999999993,11.150000000000006,3
american,french,104.02,118.15,12.870000000000005,3
american,chinese,43.17,69.38,42.959999999999994,3
american,american,16.269999999999996,13.569999999999993,179.47,0
american,american,28.26999999999999,508.59,164.98,0
american,american,20.96,564.57,142.26,0
american,world,0.5999999999999943,11.139999999999986,10.5,2
american,caribbean,0.23999999999999488,82.21,0.06999999999999318,0
american,italian,36.61,85.51,30.299999999999997,3
american,french,19.4,4.599999999999994,20.42,3
american,world,0.12999999999999545,16.28,0.09999999999999432,2
american,american,78.05,104.08,175.56,0
american,american,69.85,179.1,466.66,0
american,world,0.5900000000000034,15.669999999999987,0.1700000000000017,2
american,italian,9.969999999999999,54.46000000000001,0.5,3
american,french,24.82,70.45,0.2600000000000051,3
american,world,0.04000000000000625,1.1200000000000045,0.0,2
american,american,0.18000000000000682,8.319999999999993,0.09999999999999432,0
american,nordic,149.32,77.47,41.86,2
american,world,0.8499999999999943,31.879999999999995,0.1700000000000017,2
american,caribbean,47.7,18.170000000000016,24.89,0
american,american,38.03,41.479999999999976,24.14999999999999,0
american,mexican,5.400000000000006,59.11,1.4699999999999989,1
american,mediterranean,20.58,34.45,14.459999999999994,1
american,american,7.569999999999993,40.93000000000001,9.900000000000006,0
american,italian,9.980000000000004,70.43,23.379999999999995,3
american,american,106.57,19.569999999999993,35.82000000000001,0
american,french,47.49,17.28,44.540000000000006,3
american,french,35.040000000000006,310.51,186.53,3
american,middle eastern,13.989999999999995,155.78,36.19,1
american,south american,52.15,3.6899999999999977,6.730000000000004,2
american,italian,51.790000000000006,191.02,56.56,3
american,american,139.61,159.23,148.51,0
american,american,203.96,186.92,73.13,0
